numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion
7;user_ids;abierto;140000;0.0075615
8;user_ids;abierto;140000;0.00737296
9;user_ids;abierto;140000;0.00738389
10;user_ids;abierto;140000;0.00737544
11;user_ids;abierto;140000;0.00743303
12;user_ids;abierto;140000;0.00736285
13;user_ids;abierto;140000;0.00746645
14;user_ids;abierto;140000;0.0074608
15;user_ids;abierto;140000;0.00747623
16;user_ids;abierto;140000;0.00738905
17;user_ids;abierto;140000;0.00747691
18;user_ids;abierto;140000;0.00741714
19;user_ids;abierto;140000;0.00742965
20;user_ids;abierto;140000;0.00744043
1;user_screen_names;abierto;140000;0.0240471
2;user_screen_names;abierto;140000;0.0230199
3;user_screen_names;abierto;140000;0.024344
4;user_screen_names;abierto;140000;0.0243878
5;user_screen_names;abierto;140000;0.0238671
6;user_screen_names;abierto;140000;0.0226984
7;user_screen_names;abierto;140000;0.0238776
8;user_screen_names;abierto;140000;0.0238702
9;user_screen_names;abierto;140000;0.0231629
10;user_screen_names;abierto;140000;0.023251
11;user_screen_names;abierto;140000;0.0241724
12;user_screen_names;abierto;140000;0.02443
13;user_screen_names;abierto;140000;0.0230711
14;user_screen_names;abierto;140000;0.0239059
15;user_screen_names;abierto;140000;0.0229828
16;user_screen_names;abierto;140000;0.0231481
17;user_screen_names;abierto;140000;0.0238778
18;user_screen_names;abierto;140000;0.0237911
19;user_screen_names;abierto;140000;0.0241125
20;user_screen_names;abierto;140000;0.0239724
1;user_ids;lineal;140000;10.9704
2;user_ids;lineal;140000;11.0371
3;user_ids;lineal;140000;11.1029
4;user_ids;lineal;140000;10.9583
5;user_ids;lineal;140000;11.034
6;user_ids;lineal;140000;11.1025
7;user_ids;lineal;140000;10.9357
8;user_ids;lineal;140000;11.0142
9;user_ids;lineal;140000;11.0625
10;user_ids;lineal;140000;10.9041
11;user_ids;lineal;140000;11.0274
12;user_ids;lineal;140000;11.0704
13;user_ids;lineal;140000;10.9433
14;user_ids;lineal;140000;11.0737
15;user_ids;lineal;140000;11.1177
16;user_ids;lineal;140000;10.9331
17;user_ids;lineal;140000;11.0645
18;user_ids;lineal;140000;11.0761
19;user_ids;lineal;140000;10.9593
20;user_ids;lineal;140000;11.0869
1;user_screen_names;lineal;140000;0.0222386
2;user_screen_names;lineal;140000;0.0221619
3;user_screen_names;lineal;140000;0.0222002
4;user_screen_names;lineal;140000;0.0223103
5;user_screen_names;lineal;140000;0.0221941
6;user_screen_names;lineal;140000;0.0223785
7;user_screen_names;lineal;140000;0.0223312
8;user_screen_names;lineal;140000;0.0223195
9;user_screen_names;lineal;140000;0.0223095
10;user_screen_names;lineal;140000;0.0222628
11;user_screen_names;lineal;140000;0.0225653
12;user_screen_names;lineal;140000;0.0222573
13;user_screen_names;lineal;140000;0.0221842
14;user_screen_names;lineal;140000;0.0223059
15;user_screen_names;lineal;140000;0.0224016
16;user_screen_names;lineal;140000;0.0223247
17;user_screen_names;lineal;140000;0.0223344
18;user_screen_names;lineal;140000;0.0223396
19;user_screen_names;lineal;140000;0.0222868
20;user_screen_names;lineal;140000;0.0222891
1;user_ids;cuadratico;140000;19.8703
2;user_ids;cuadratico;140000;19.941
3;user_ids;cuadratico;140000;19.8028
4;user_ids;cuadratico;140000;19.8078
5;user_ids;cuadratico;140000;19.6824
6;user_ids;cuadratico;140000;19.7443
7;user_ids;cuadratico;140000;19.8934
8;user_ids;cuadratico;140000;19.7909
9;user_ids;cuadratico;140000;19.7344
10;user_ids;cuadratico;140000;19.7461
11;user_ids;cuadratico;140000;19.7525
12;user_ids;cuadratico;140000;19.8488
13;user_ids;cuadratico;140000;19.801
14;user_ids;cuadratico;140000;19.7833
15;user_ids;cuadratico;140000;19.8811
16;user_ids;cuadratico;140000;19.8271
17;user_ids;cuadratico;140000;19.86
18;user_ids;cuadratico;140000;20.024
19;user_ids;cuadratico;140000;19.8168
20;user_ids;cuadratico;140000;20.4979
1;user_screen_names;cuadratico;140000;0.0300768
2;user_screen_names;cuadratico;140000;0.0302776
3;user_screen_names;cuadratico;140000;0.0301911
4;user_screen_names;cuadratico;140000;0.0299694
5;user_screen_names;cuadratico;140000;0.0305981
6;user_screen_names;cuadratico;140000;0.0304432
7;user_screen_names;cuadratico;140000;0.0305282
8;user_screen_names;cuadratico;140000;0.0309269
9;user_screen_names;cuadratico;140000;0.0300393
10;user_screen_names;cuadratico;140000;0.0300753
11;user_screen_names;cuadratico;140000;0.0300888
12;user_screen_names;cuadratico;140000;0.0304744
13;user_screen_names;cuadratico;140000;0.0304269
14;user_screen_names;cuadratico;140000;0.0302232
15;user_screen_names;cuadratico;140000;0.0306705
16;user_screen_names;cuadratico;140000;0.0307647
17;user_screen_names;cuadratico;140000;0.0306321
18;user_screen_names;cuadratico;140000;0.0303246
19;user_screen_names;cuadratico;140000;0.0305534
20;user_screen_names;cuadratico;140000;0.0304329
1;user_ids;doble;140000;0.013342
2;user_ids;doble;140000;0.0133968
3;user_ids;doble;140000;0.0132297
4;user_ids;doble;140000;0.01338
5;user_ids;doble;140000;0.0134035
6;user_ids;doble;140000;0.013386
7;user_ids;doble;140000;0.0133433
8;user_ids;doble;140000;0.0133762
9;user_ids;doble;140000;0.0134206
10;user_ids;doble;140000;0.0135418
11;user_ids;doble;140000;0.0134473
12;user_ids;doble;140000;0.0133588
13;user_ids;doble;140000;0.0137426
14;user_ids;doble;140000;0.0132238
15;user_ids;doble;140000;0.0132873
16;user_ids;doble;140000;0.0132532
17;user_ids;doble;140000;0.013328
18;user_ids;doble;140000;0.0133587
19;user_ids;doble;140000;0.0134461
20;user_ids;doble;140000;0.0133737
1;user_screen_names;doble;140000;0.0404731
2;user_screen_names;doble;140000;0.0404367
3;user_screen_names;doble;140000;0.0408205
4;user_screen_names;doble;140000;0.0402356
5;user_screen_names;doble;140000;0.0405169
6;user_screen_names;doble;140000;0.0404999
7;user_screen_names;doble;140000;0.040214
8;user_screen_names;doble;140000;0.0404645
9;user_screen_names;doble;140000;0.0406177
10;user_screen_names;doble;140000;0.040356
11;user_screen_names;doble;140000;0.0405322
12;user_screen_names;doble;140000;0.040228
13;user_screen_names;doble;140000;0.0405284
14;user_screen_names;doble;140000;0.0405669
15;user_screen_names;doble;140000;0.0403581
16;user_screen_names;doble;140000;0.0405934
17;user_screen_names;doble;140000;0.0402937
18;user_screen_names;doble;140000;0.0404637
19;user_screen_names;doble;140000;0.0405489
20;user_screen_names;doble;140000;0.0405868
1;user_ids;unordered_map;140000;0.00452813
2;user_ids;unordered_map;140000;0.00450714
3;user_ids;unordered_map;140000;0.0045121
4;user_ids;unordered_map;140000;0.00445433
5;user_ids;unordered_map;140000;0.00452469
6;user_ids;unordered_map;140000;0.0044957
7;user_ids;unordered_map;140000;0.00444967
8;user_ids;unordered_map;140000;0.00446867
9;user_ids;unordered_map;140000;0.00447522
10;user_ids;unordered_map;140000;0.00444625
11;user_ids;unordered_map;140000;0.00452127
12;user_ids;unordered_map;140000;0.0044801
13;user_ids;unordered_map;140000;0.00439803
14;user_ids;unordered_map;140000;0.00459269
15;user_ids;unordered_map;140000;0.00449651
16;user_ids;unordered_map;140000;0.00445881
17;user_ids;unordered_map;140000;0.00448445
18;user_ids;unordered_map;140000;0.00445133
19;user_ids;unordered_map;140000;0.00445324
20;user_ids;unordered_map;140000;0.00457792
1;user_screen_names;unordered_map;140000;0.00442683
2;user_screen_names;unordered_map;140000;0.00437496
3;user_screen_names;unordered_map;140000;0.00449094
4;user_screen_names;unordered_map;140000;0.00443014
5;user_screen_names;unordered_map;140000;0.00444057
6;user_screen_names;unordered_map;140000;0.00440793
7;user_screen_names;unordered_map;140000;0.00454548
8;user_screen_names;unordered_map;140000;0.00436446
9;user_screen_names;unordered_map;140000;0.00439127
10;user_screen_names;unordered_map;140000;0.00441071
11;user_screen_names;unordered_map;140000;0.00463904
12;user_screen_names;unordered_map;140000;0.00443294
13;user_screen_names;unordered_map;140000;0.00438957
14;user_screen_names;unordered_map;140000;0.00442648
15;user_screen_names;unordered_map;140000;0.00434545
16;user_screen_names;unordered_map;140000;0.0045163
17;user_screen_names;unordered_map;140000;0.00437174
18;user_screen_names;unordered_map;140000;0.00447903
19;user_screen_names;unordered_map;140000;0.00437522
20;user_screen_names;unordered_map;140000;0.00446112
1;user_ids;abierto;150000;0.00782614
2;user_ids;abierto;150000;0.00777049
3;user_ids;abierto;150000;0.00786813
4;user_ids;abierto;150000;0.00790724
5;user_ids;abierto;150000;0.00786065
6;user_ids;abierto;150000;0.00784444
7;user_ids;abierto;150000;0.00784309
8;user_ids;abierto;150000;0.00777613
9;user_ids;abierto;150000;0.00771141
10;user_ids;abierto;150000;0.00781722
11;user_ids;abierto;150000;0.00770209
12;user_ids;abierto;150000;0.0078088
13;user_ids;abierto;150000;0.00778073
14;user_ids;abierto;150000;0.0077738
15;user_ids;abierto;150000;0.00792883
16;user_ids;abierto;150000;0.00786918
17;user_ids;abierto;150000;0.00791312
18;user_ids;abierto;150000;0.00794144
19;user_ids;abierto;150000;0.00784701
20;user_ids;abierto;150000;0.00779408
1;user_screen_names;abierto;150000;0.0258444
2;user_screen_names;abierto;150000;0.024813
3;user_screen_names;abierto;150000;0.0260193
4;user_screen_names;abierto;150000;0.0258609
5;user_screen_names;abierto;150000;0.0247269
6;user_screen_names;abierto;150000;0.0242764
7;user_screen_names;abierto;150000;0.0262727
8;user_screen_names;abierto;150000;0.0247201
9;user_screen_names;abierto;150000;0.0260469
10;user_screen_names;abierto;150000;0.025893
11;user_screen_names;abierto;150000;0.0258313
12;user_screen_names;abierto;150000;0.0258398
13;user_screen_names;abierto;150000;0.0258989
14;user_screen_names;abierto;150000;0.0247464
15;user_screen_names;abierto;150000;0.0247538
16;user_screen_names;abierto;150000;0.0247897
17;user_screen_names;abierto;150000;0.025971
18;user_screen_names;abierto;150000;0.0260701
19;user_screen_names;abierto;150000;0.0259711
20;user_screen_names;abierto;150000;0.026402
1;user_ids;lineal;150000;12.1842
2;user_ids;lineal;150000;12.3075
3;user_ids;lineal;150000;12.1449
4;user_ids;lineal;150000;12.2498
5;user_ids;lineal;150000;12.3729
6;user_ids;lineal;150000;12.1353
7;user_ids;lineal;150000;12.3064
8;user_ids;lineal;150000;12.1677
9;user_ids;lineal;150000;12.1824
10;user_ids;lineal;150000;12.253
11;user_ids;lineal;150000;12.0916
12;user_ids;lineal;150000;12.2272
13;user_ids;lineal;150000;12.1812
14;user_ids;lineal;150000;12.1993
15;user_ids;lineal;150000;12.3033
16;user_ids;lineal;150000;12.1626
17;user_ids;lineal;150000;12.218
18;user_ids;lineal;150000;12.3172
19;user_ids;lineal;150000;12.1092
20;user_ids;lineal;150000;12.2293
1;user_screen_names;lineal;150000;0.0242594
2;user_screen_names;lineal;150000;0.0242925
3;user_screen_names;lineal;150000;0.0241289
4;user_screen_names;lineal;150000;0.0242721
5;user_screen_names;lineal;150000;0.0242482
6;user_screen_names;lineal;150000;0.0244767
7;user_screen_names;lineal;150000;0.0241107
8;user_screen_names;lineal;150000;0.024249
9;user_screen_names;lineal;150000;0.0242374
10;user_screen_names;lineal;150000;0.0242877
11;user_screen_names;lineal;150000;0.0242986
12;user_screen_names;lineal;150000;0.024353
13;user_screen_names;lineal;150000;0.0242208
14;user_screen_names;lineal;150000;0.0243764
15;user_screen_names;lineal;150000;0.0241691
16;user_screen_names;lineal;150000;0.0243208
17;user_screen_names;lineal;150000;0.0241275
18;user_screen_names;lineal;150000;0.0242535
19;user_screen_names;lineal;150000;0.024208
20;user_screen_names;lineal;150000;0.0244239
1;user_ids;cuadratico;150000;21.748
2;user_ids;cuadratico;150000;21.8406
3;user_ids;cuadratico;150000;21.9173
4;user_ids;cuadratico;150000;21.5504
5;user_ids;cuadratico;150000;21.7688
6;user_ids;cuadratico;150000;21.9741
7;user_ids;cuadratico;150000;21.7493
8;user_ids;cuadratico;150000;21.8319
9;user_ids;cuadratico;150000;21.8123
10;user_ids;cuadratico;150000;21.7017
11;user_ids;cuadratico;150000;21.7372
12;user_ids;cuadratico;150000;21.5831
13;user_ids;cuadratico;150000;21.7713
14;user_ids;cuadratico;150000;21.6906
15;user_ids;cuadratico;150000;21.8508
16;user_ids;cuadratico;150000;21.4886
17;user_ids;cuadratico;150000;21.7172
18;user_ids;cuadratico;150000;21.8587
19;user_ids;cuadratico;150000;21.7694
20;user_ids;cuadratico;150000;21.5612
1;user_screen_names;cuadratico;150000;0.0336484
2;user_screen_names;cuadratico;150000;0.0340315
3;user_screen_names;cuadratico;150000;0.0339176
4;user_screen_names;cuadratico;150000;0.0340765
5;user_screen_names;cuadratico;150000;0.0340757
6;user_screen_names;cuadratico;150000;0.0337822
7;user_screen_names;cuadratico;150000;0.0340516
8;user_screen_names;cuadratico;150000;0.0339963
9;user_screen_names;cuadratico;150000;0.0342835
10;user_screen_names;cuadratico;150000;0.0341321
11;user_screen_names;cuadratico;150000;0.0341072
12;user_screen_names;cuadratico;150000;0.0338808
13;user_screen_names;cuadratico;150000;0.0338927
14;user_screen_names;cuadratico;150000;0.0338442
15;user_screen_names;cuadratico;150000;0.03381
16;user_screen_names;cuadratico;150000;0.0338998
17;user_screen_names;cuadratico;150000;0.0340271
18;user_screen_names;cuadratico;150000;0.0333466
19;user_screen_names;cuadratico;150000;0.0338454
20;user_screen_names;cuadratico;150000;0.0339273
1;user_ids;doble;150000;0.0142554
2;user_ids;doble;150000;0.0141716
3;user_ids;doble;150000;0.0142286
4;user_ids;doble;150000;0.0141319
5;user_ids;doble;150000;0.0141661
6;user_ids;doble;150000;0.0141383
7;user_ids;doble;150000;0.0143517
8;user_ids;doble;150000;0.0141858
9;user_ids;doble;150000;0.0141813
10;user_ids;doble;150000;0.0141701
11;user_ids;doble;150000;0.0141204
12;user_ids;doble;150000;0.0141885
13;user_ids;doble;150000;0.014242
14;user_ids;doble;150000;0.0142366
15;user_ids;doble;150000;0.0141402
16;user_ids;doble;150000;0.0140876
17;user_ids;doble;150000;0.0142112
18;user_ids;doble;150000;0.014102
19;user_ids;doble;150000;0.0142053
20;user_ids;doble;150000;0.0141288
1;user_screen_names;doble;150000;0.0449829
2;user_screen_names;doble;150000;0.0450754
3;user_screen_names;doble;150000;0.044756
4;user_screen_names;doble;150000;0.0446714
5;user_screen_names;doble;150000;0.0454205
6;user_screen_names;doble;150000;0.0448432
7;user_screen_names;doble;150000;0.0451762
8;user_screen_names;doble;150000;0.0447106
9;user_screen_names;doble;150000;0.0449816
10;user_screen_names;doble;150000;0.045075
11;user_screen_names;doble;150000;0.045139
12;user_screen_names;doble;150000;0.0450518
13;user_screen_names;doble;150000;0.0452255
14;user_screen_names;doble;150000;0.0446985
15;user_screen_names;doble;150000;0.0450215
16;user_screen_names;doble;150000;0.045131
17;user_screen_names;doble;150000;0.0449751
18;user_screen_names;doble;150000;0.0447051
19;user_screen_names;doble;150000;0.0446499
20;user_screen_names;doble;150000;0.0446118
1;user_ids;unordered_map;150000;0.00480379
2;user_ids;unordered_map;150000;0.00486926
3;user_ids;unordered_map;150000;0.00484177
4;user_ids;unordered_map;150000;0.00485996
5;user_ids;unordered_map;150000;0.00485883
6;user_ids;unordered_map;150000;0.00489088
7;user_ids;unordered_map;150000;0.00480209
8;user_ids;unordered_map;150000;0.00492689
9;user_ids;unordered_map;150000;0.00488454
10;user_ids;unordered_map;150000;0.00484624
11;user_ids;unordered_map;150000;0.0048746
12;user_ids;unordered_map;150000;0.00492097
13;user_ids;unordered_map;150000;0.0048276
14;user_ids;unordered_map;150000;0.00482633
15;user_ids;unordered_map;150000;0.00491626
16;user_ids;unordered_map;150000;0.00485592
17;user_ids;unordered_map;150000;0.00481621
18;user_ids;unordered_map;150000;0.00484395
19;user_ids;unordered_map;150000;0.0048211
20;user_ids;unordered_map;150000;0.00484042
1;user_screen_names;unordered_map;150000;0.004708
2;user_screen_names;unordered_map;150000;0.00473145
3;user_screen_names;unordered_map;150000;0.00481865
4;user_screen_names;unordered_map;150000;0.00474437
5;user_screen_names;unordered_map;150000;0.00472496
6;user_screen_names;unordered_map;150000;0.00468489
7;user_screen_names;unordered_map;150000;0.00475166
8;user_screen_names;unordered_map;150000;0.00475179
9;user_screen_names;unordered_map;150000;0.00474173
10;user_screen_names;unordered_map;150000;0.00472353
11;user_screen_names;unordered_map;150000;0.00532829
12;user_screen_names;unordered_map;150000;0.00475792
13;user_screen_names;unordered_map;150000;0.00473331
14;user_screen_names;unordered_map;150000;0.0048132
15;user_screen_names;unordered_map;150000;0.00475184
16;user_screen_names;unordered_map;150000;0.00474121
17;user_screen_names;unordered_map;150000;0.00482819
18;user_screen_names;unordered_map;150000;0.00478284
19;user_screen_names;unordered_map;150000;0.00479545
20;user_screen_names;unordered_map;150000;0.00478379
1;user_ids;abierto;160000;0.00851935
2;user_ids;abierto;160000;0.00855905
3;user_ids;abierto;160000;0.00849253
4;user_ids;abierto;160000;0.00850247
5;user_ids;abierto;160000;0.00855429
6;user_ids;abierto;160000;0.00854067
7;user_ids;abierto;160000;0.00862429
8;user_ids;abierto;160000;0.00854565
9;user_ids;abierto;160000;0.00846301
10;user_ids;abierto;160000;0.00922782
11;user_ids;abierto;160000;0.00847307
12;user_ids;abierto;160000;0.00859139
13;user_ids;abierto;160000;0.00857707
14;user_ids;abierto;160000;0.00862222
15;user_ids;abierto;160000;0.00853777
16;user_ids;abierto;160000;0.00855233
17;user_ids;abierto;160000;0.00856596
18;user_ids;abierto;160000;0.00852252
19;user_ids;abierto;160000;0.00857441
20;user_ids;abierto;160000;0.00846968
1;user_screen_names;abierto;160000;0.0291061
2;user_screen_names;abierto;160000;0.0287427
3;user_screen_names;abierto;160000;0.0289349
4;user_screen_names;abierto;160000;0.0289313
5;user_screen_names;abierto;160000;0.0280304
6;user_screen_names;abierto;160000;0.0288302
7;user_screen_names;abierto;160000;0.028791
8;user_screen_names;abierto;160000;0.0288999
9;user_screen_names;abierto;160000;0.0279306
10;user_screen_names;abierto;160000;0.0274699
11;user_screen_names;abierto;160000;0.0288706
12;user_screen_names;abierto;160000;0.0290068
13;user_screen_names;abierto;160000;0.0288785
14;user_screen_names;abierto;160000;0.027808
15;user_screen_names;abierto;160000;0.0290039
16;user_screen_names;abierto;160000;0.0290338
17;user_screen_names;abierto;160000;0.0290865
18;user_screen_names;abierto;160000;0.0290359
19;user_screen_names;abierto;160000;0.0281648
20;user_screen_names;abierto;160000;0.0290003
1;user_ids;lineal;160000;14.0782
2;user_ids;lineal;160000;13.7593
3;user_ids;lineal;160000;13.8793
4;user_ids;lineal;160000;13.8298
5;user_ids;lineal;160000;13.831
6;user_ids;lineal;160000;13.9223
7;user_ids;lineal;160000;13.7121
8;user_ids;lineal;160000;13.9025
9;user_ids;lineal;160000;13.7798
10;user_ids;lineal;160000;13.8654
11;user_ids;lineal;160000;13.8378
12;user_ids;lineal;160000;13.8391
13;user_ids;lineal;160000;13.9226
14;user_ids;lineal;160000;13.7623
15;user_ids;lineal;160000;13.9334
16;user_ids;lineal;160000;13.743
17;user_ids;lineal;160000;13.8424
18;user_ids;lineal;160000;13.782
19;user_ids;lineal;160000;13.8045
20;user_ids;lineal;160000;13.89
1;user_screen_names;lineal;160000;0.0268381
2;user_screen_names;lineal;160000;0.0268737
3;user_screen_names;lineal;160000;0.0269007
4;user_screen_names;lineal;160000;0.0268309
5;user_screen_names;lineal;160000;0.0269973
6;user_screen_names;lineal;160000;0.0268034
7;user_screen_names;lineal;160000;0.0269952
8;user_screen_names;lineal;160000;0.0268316
9;user_screen_names;lineal;160000;0.0268595
10;user_screen_names;lineal;160000;0.0267676
11;user_screen_names;lineal;160000;0.026867
12;user_screen_names;lineal;160000;0.0274902
13;user_screen_names;lineal;160000;0.0268273
14;user_screen_names;lineal;160000;0.0269183
15;user_screen_names;lineal;160000;0.0275491
16;user_screen_names;lineal;160000;0.0268937
17;user_screen_names;lineal;160000;0.0267526
18;user_screen_names;lineal;160000;0.0267675
19;user_screen_names;lineal;160000;0.0268267
20;user_screen_names;lineal;160000;0.0260821
1;user_ids;cuadratico;160000;24.913
2;user_ids;cuadratico;160000;24.6129
3;user_ids;cuadratico;160000;24.8814
4;user_ids;cuadratico;160000;24.9565
5;user_ids;cuadratico;160000;24.9904
6;user_ids;cuadratico;160000;24.8874
7;user_ids;cuadratico;160000;24.891
8;user_ids;cuadratico;160000;24.9688
9;user_ids;cuadratico;160000;24.7208
10;user_ids;cuadratico;160000;24.9896
11;user_ids;cuadratico;160000;24.881
12;user_ids;cuadratico;160000;24.7166
13;user_ids;cuadratico;160000;24.6843
14;user_ids;cuadratico;160000;24.9513
15;user_ids;cuadratico;160000;24.6237
16;user_ids;cuadratico;160000;24.9304
17;user_ids;cuadratico;160000;24.8925
18;user_ids;cuadratico;160000;24.7289
19;user_ids;cuadratico;160000;24.911
20;user_ids;cuadratico;160000;24.6413
1;user_screen_names;cuadratico;160000;0.0377601
2;user_screen_names;cuadratico;160000;0.0383562
3;user_screen_names;cuadratico;160000;0.0379092
4;user_screen_names;cuadratico;160000;0.0380253
5;user_screen_names;cuadratico;160000;0.0382305
6;user_screen_names;cuadratico;160000;0.0382086
7;user_screen_names;cuadratico;160000;0.0385379
8;user_screen_names;cuadratico;160000;0.0382447
9;user_screen_names;cuadratico;160000;0.0382584
10;user_screen_names;cuadratico;160000;0.0381521
11;user_screen_names;cuadratico;160000;0.03817
12;user_screen_names;cuadratico;160000;0.0383445
13;user_screen_names;cuadratico;160000;0.0382403
14;user_screen_names;cuadratico;160000;0.0379123
15;user_screen_names;cuadratico;160000;0.0377766
16;user_screen_names;cuadratico;160000;0.0383871
17;user_screen_names;cuadratico;160000;0.0382493
18;user_screen_names;cuadratico;160000;0.0382525
19;user_screen_names;cuadratico;160000;0.0382073
20;user_screen_names;cuadratico;160000;0.0376019
1;user_ids;doble;160000;0.0151129
2;user_ids;doble;160000;0.0153354
3;user_ids;doble;160000;0.0150437
4;user_ids;doble;160000;0.0151353
5;user_ids;doble;160000;0.0151566
6;user_ids;doble;160000;0.0150604
7;user_ids;doble;160000;0.0150946
8;user_ids;doble;160000;0.0150407
9;user_ids;doble;160000;0.0151352
10;user_ids;doble;160000;0.0150364
11;user_ids;doble;160000;0.0149655
12;user_ids;doble;160000;0.0150485
13;user_ids;doble;160000;0.015125
14;user_ids;doble;160000;0.0150824
15;user_ids;doble;160000;0.014923
16;user_ids;doble;160000;0.0150969
17;user_ids;doble;160000;0.0151813
18;user_ids;doble;160000;0.015081
19;user_ids;doble;160000;0.0149612
20;user_ids;doble;160000;0.0150608
1;user_screen_names;doble;160000;0.0502751
2;user_screen_names;doble;160000;0.050211
3;user_screen_names;doble;160000;0.0500637
4;user_screen_names;doble;160000;0.0500105
5;user_screen_names;doble;160000;0.0504679
6;user_screen_names;doble;160000;0.0502873
7;user_screen_names;doble;160000;0.0502268
8;user_screen_names;doble;160000;0.0502489
9;user_screen_names;doble;160000;0.0500995
10;user_screen_names;doble;160000;0.0502952
11;user_screen_names;doble;160000;0.0505756
12;user_screen_names;doble;160000;0.0502851
13;user_screen_names;doble;160000;0.0503574
14;user_screen_names;doble;160000;0.0502764
15;user_screen_names;doble;160000;0.0502207
16;user_screen_names;doble;160000;0.0502095
17;user_screen_names;doble;160000;0.0501328
18;user_screen_names;doble;160000;0.0502322
19;user_screen_names;doble;160000;0.0505768
20;user_screen_names;doble;160000;0.0503503
1;user_ids;unordered_map;160000;0.00522713
2;user_ids;unordered_map;160000;0.00522397
3;user_ids;unordered_map;160000;0.00531079
4;user_ids;unordered_map;160000;0.00518363
5;user_ids;unordered_map;160000;0.00524258
6;user_ids;unordered_map;160000;0.00531122
7;user_ids;unordered_map;160000;0.00523757
8;user_ids;unordered_map;160000;0.0052425
9;user_ids;unordered_map;160000;0.00527464
10;user_ids;unordered_map;160000;0.00522358
11;user_ids;unordered_map;160000;0.0052432
12;user_ids;unordered_map;160000;0.0052633
13;user_ids;unordered_map;160000;0.00526533
14;user_ids;unordered_map;160000;0.00532552
15;user_ids;unordered_map;160000;0.00531413
16;user_ids;unordered_map;160000;0.00528087
17;user_ids;unordered_map;160000;0.00534193
18;user_ids;unordered_map;160000;0.00535472
19;user_ids;unordered_map;160000;0.00531507
20;user_ids;unordered_map;160000;0.00533038
1;user_screen_names;unordered_map;160000;0.00519818
2;user_screen_names;unordered_map;160000;0.00517876
3;user_screen_names;unordered_map;160000;0.00508675
4;user_screen_names;unordered_map;160000;0.00515228
5;user_screen_names;unordered_map;160000;0.00514313
6;user_screen_names;unordered_map;160000;0.00524397
7;user_screen_names;unordered_map;160000;0.00523486
8;user_screen_names;unordered_map;160000;0.00513589
9;user_screen_names;unordered_map;160000;0.00515392
10;user_screen_names;unordered_map;160000;0.00521035
11;user_screen_names;unordered_map;160000;0.00515257
12;user_screen_names;unordered_map;160000;0.00514857
13;user_screen_names;unordered_map;160000;0.00524215
14;user_screen_names;unordered_map;160000;0.00516224
15;user_screen_names;unordered_map;160000;0.00516717
16;user_screen_names;unordered_map;160000;0.00517067
17;user_screen_names;unordered_map;160000;0.00514717
18;user_screen_names;unordered_map;160000;0.00521712
19;user_screen_names;unordered_map;160000;0.00519887
20;user_screen_names;unordered_map;160000;0.00517771
1;user_ids;abierto;170000;0.00907337
2;user_ids;abierto;170000;0.00908468
3;user_ids;abierto;170000;0.00909341
4;user_ids;abierto;170000;0.00904996
5;user_ids;abierto;170000;0.00910202
6;user_ids;abierto;170000;0.00910331
7;user_ids;abierto;170000;0.00914254
8;user_ids;abierto;170000;0.00907796
9;user_ids;abierto;170000;0.0090844
10;user_ids;abierto;170000;0.0090996
11;user_ids;abierto;170000;0.00905238
12;user_ids;abierto;170000;0.00907867
13;user_ids;abierto;170000;0.00900011
14;user_ids;abierto;170000;0.00914708
15;user_ids;abierto;170000;0.00917984
16;user_ids;abierto;170000;0.00912768
17;user_ids;abierto;170000;0.00913141
18;user_ids;abierto;170000;0.00909329
19;user_ids;abierto;170000;0.00923975
20;user_ids;abierto;170000;0.00914006
1;user_screen_names;abierto;170000;0.0323953
2;user_screen_names;abierto;170000;0.0322092
3;user_screen_names;abierto;170000;0.0323789
4;user_screen_names;abierto;170000;0.0320377
5;user_screen_names;abierto;170000;0.0309335
6;user_screen_names;abierto;170000;0.0309826
7;user_screen_names;abierto;170000;0.0325264
8;user_screen_names;abierto;170000;0.0323385
9;user_screen_names;abierto;170000;0.0325179
10;user_screen_names;abierto;170000;0.0320547
11;user_screen_names;abierto;170000;0.030818
12;user_screen_names;abierto;170000;0.0321356
13;user_screen_names;abierto;170000;0.0306796
14;user_screen_names;abierto;170000;0.0321883
15;user_screen_names;abierto;170000;0.0307693
16;user_screen_names;abierto;170000;0.0323794
17;user_screen_names;abierto;170000;0.0322133
18;user_screen_names;abierto;170000;0.0309022
19;user_screen_names;abierto;170000;0.0324682
20;user_screen_names;abierto;170000;0.0324703
1;user_ids;lineal;170000;15.5365
2;user_ids;lineal;170000;15.3971
3;user_ids;lineal;170000;15.5115
4;user_ids;lineal;170000;15.3458
5;user_ids;lineal;170000;15.5676
6;user_ids;lineal;170000;15.3624
7;user_ids;lineal;170000;15.5548
8;user_ids;lineal;170000;15.3688
9;user_ids;lineal;170000;15.54
10;user_ids;lineal;170000;15.4196
11;user_ids;lineal;170000;15.4929
12;user_ids;lineal;170000;15.4399
13;user_ids;lineal;170000;15.5213
14;user_ids;lineal;170000;15.3956
15;user_ids;lineal;170000;15.4835
16;user_ids;lineal;170000;15.3583
17;user_ids;lineal;170000;15.4622
18;user_ids;lineal;170000;15.4232
19;user_ids;lineal;170000;15.4304
20;user_ids;lineal;170000;15.9429
1;user_screen_names;lineal;170000;0.028956
2;user_screen_names;lineal;170000;0.0290589
3;user_screen_names;lineal;170000;0.0290128
